text,label
sanchez mouch modarrebb raghm li ca temlekk ahcenn joueratte fi tunis emma la tarikkt la3b la khotatte taktikia semmha kaaan bka sancheez ma3ana wen noslo bech nekhsrou fi maghrebb w bech nensahbo men eddawer laweel fi rabette labtal lefrikia,1
wa9tééch tal3ééb el club lyoum o o,0
koul we7ed 7atet liste mta3 joueret y7ebou rye7i yjibhom,0
saloma ken inhezo boutolla a3mlena rehla 3ala tanit ù,0
relation kén el 3ali li ya3lém béha,0
sǻlłệm nø ûr hahou sahbeek houni lazemk twli clubistia,0
sbahel ca,0
wenk cv,0
hezou aka nouweb kol ghadi,0
kollouna sewesiya emem el 9anoun weljemi3moutaleb beljibeya,0
raja3 montassar louhichy,0
slouma tayechli milliard taw nbatelha la9raya xdd,1
slim itelabena bech inkabelouk pas de répense,1
jed attig djabou fi mondial w enti a7ki 3la coupe tunis mouch nafs toumou7 hhhhhh w zid nemchi m3ak enti al3ab final w ena ncherek caf 3am jey 3la thahrek ya 7awi,0
wa9tach bash tahbit fi chan,0
tawa djabou chnya 7keytou chnya 2e5er la5bar,0
fi oumour jedya l3am li fat nahitou skatech ta3 boutafli9a wlh kount hab nchoufha,1
slim riahi dzl,0
voir plus,0
raja3 montasar yarham bouk,0
tati win,1
majdi adsi cha3mal,0
lezm montassar w djabou yjiw,0
sawtoulou belahi 3la 5ater howa jyouba m3abyin manetsawrouch bach yosre9 el bled,0
kolkom ki baadhkom,0
wa9tech tahbet,1
jaded el bel3id wahna m3ak,0
wa9tech lmatch aman jawboni,1
handheld href,0
temchi fi dhlem,0
hello all if you want to get next ticket with odd 450,0
koll dar 3andha maliha,0
wa9tech match,1
chkon men nebel a3mel abone,0
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhwoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooh 3andi barcha madhaktich,0
salem ena nhib netasil b si med marzouki kifech nethasil aalih,1
hani ena esmi ali riahi,0
yousr fg plz name nta3 la palette plz,0
si slim fi lmarkatou mta3 disombre ylzem djib dhawedi wsaber 5lifa walexis,0
kol chay a3nd rabi,0
wa9tech tji el mestir,1
raja3 otorogo,0
salim arrami,0
louled brabi parti 14h wela 14h30,0
ltawa ma3raftech e3lech bech y9ossoh l barnamej,1
rakaztou m3a el bouteille d eau w mahamkmch fch toul nhar w houma en réunion w dossier yetsa7a7 w e5er yetalaf yandra win mechin biha hal bled w fch ykanbsou w kifch bch ya9smouha 5obzet el gâteau,1
belehi chkoun dakrou fi goneyt a l a feat a z i,0
raja3 chiheb,0
chnu naw3 sbigha,0
brabbi la marque mta3 lentilles mte3ek chnawa svp,0
rajjaa montassar wou elaaelmi mrci,0
sayeb 3alikom akber rajel haka,0
hez m3ah djabo,0
saker el barnamej y,0
hichem bz le badreddine est benyoussef le ahmed est jellali hhhh,0
mn 3nd khanchour,0
hhhhhh awa haja jehhhhhhh,0
hammadi belhadj,0
chkon li maah fil clip,0
il nous faut faouzi benzarti,0
maher haded bich yal3ab,0
kol chay bilmalmous ya aytem chiboub bravo mouch hazn 9offa kol chay watha7,0
ma9alich 2000 chnowa milliard wela billiard,1
said ben ali mars,0
goddess leo,0
saybouna tounisia hia el9anet lwa7ida mte3 chabebe saybou tounisia wela zatla e5tarou,0
lezemou weld jam3ya,0
hhhhhhhhhhhhhhhhh 7lowa fari9 ta9ni v,0
sam7uni mal9it ken el mes3di,0
rani m3ayed fi dar nsebi w telifouni ken msakr seme7ni,0
raja3 djabou e9bal maymchi letarachi,0
w cha3malna fel chaine youtube,0
kolkom tkhafou mel zapatista,0
hi w 7keyat stad,0
hedia aidi syndicat des magistrats tunisiens,0
slim me 3adech tekteb fi fb ou tawa wa9et 5edma ou jomhour le club kollou m3ak ou borhen bsayess weld jam3eya ou n7ebouhh ou el wa7id 9al le slim chiboub ou el wa7id 9al sam7ouni ranni glott ou touness kemla kenet tbander ye slim n7assbouk ken 3al clubb ou ethana cha3eb le club el kollou m3akk etlhelna bi jam3eya ou sayeb 3lik min fb pr dandouk 7ather rou7ek rana raj3innnn avec slim notre president,1
raj3lna louhichi et a5tna men ma3lolee,0
rbehna letoil basqet hond titre hazenah fi tounis mouch fi soussa,0
chkoun ya3rf l instrument svp,0
mouna8 be chkoun tfakrek,0
ifdhah lekwazi,0
slim jibilna alexis wsayeb 3lina minou yo5lis barcha wyetcharit a7sen 7aja ta3milha raja3 alexis,0
raj3elna yahya w alexis,0
raj3élna yahia ya mr slim s v,0
jaded l5lifa w bl3iedd,0
ija m3ana fil page hadhi,0
non a la rue,0
slm lazem ta79i9 kamel w 3ajel fi nazahet el bac wetthabtou fi les autres dvrs 5ater 7atta houma 5arjou 3al fb whawna 9oddamkom wod5lou wet2kdou w5assatan section sc rana bel7a9 tedhlamna rana wnetmanna enkom tasm3ouna wta5dhou b rayna wta5dhoulna ha9na rana tedhlmana rana wen7ebou chkoun yonsefna ya si lmoncef lmarzou9i esmek moncef fa oncefna brabbi rana eltaje2nalek mobta8ina ensafek wnetmanna tod5lou les pages mta3 lbac wtasm3ou alam w9ahr ettelmidh ettounsi lmadhloum w5assatan jma3et sc,0
ok khawla,0
salut elberih kallimtni ilyom mathizich aloya pour le maryoul et casquet,0
chnya rayk inta fehri1,0
rabi y5alass bl 7adher kima 3malt inti m3a nwab el3aridha youm lik w youm 3alik,0
chnouma les lentilles eli testa3mel fihom,0
svp habit naref manar 2 teba3 kayma ariana wala tounis 2,0
wa9tech tal3eb,1
slim n7ib na3mil machrou3 salafni mani 5ouk,0
rami ramroum s7i7 lazemna nsal7ou men rwa7naa laken lazemna n3awnou befloussna w bel 9awl w 7ata bel do3a2 mouch netferjou 9al chnou 7ata nsal7ou rwa7naaa 3a9liaa enbita7iaa,0
sayèd latii temim but te3o entikhabét wmanéhc fey9in chihemna fih na7na lorsque on vois notre club sur le bon chemin whow aywalichi ra2is edenia a7na chihemna wenti chemdakhlek asla n lahné,0
wa9teh tahbet samara dahra,0
hamzus pablo,0
slim irye7i yit7ayel 3ala rabi,0
chnoua esmha ghoneya hedhi,1
idha majech mala ra7a alex raja3 7ata houa 7ab ifasa5 el 3a9d m3a zamalek 7asb 9anet modern sport wel ahly tv,1
slim riahi yé5i chnowa 7keyet machrou3 seliana et surtout 7keyet loujayne étofla éli 3andha concert w w3edet bch t3awenha w f le5er tafit edhaw 3lihaa la7keya,1
recherche rahma,1
sayeb sabri w hamza w chedou kamel ltayef,0
nhbe na3ref y 3ala y chebi a7ki chwya 3la rou7ke dima 5edma w dima tounisya,0
raje3 chihab 9odam mazel bekri,0
knas lkolha mkach5in mafimtiche kifach 3imad riahi m3amal 3lahom,1
sama hadi 7al9a likhra,0
si slim svp a3mél page l7ezbek w page o5ra lel leclub,0
j attende un repense du tuer de brahmi et belid,0
sawarha btelifono slim rie7i,0
salemm 3a darrr,0
louled j aime svp,0
kol 3amm we enti tossref 3la club,0
wahna chmda5ena,0
l3bc darabk,0
si slim 9oulena 3a recrutement li 3malthom brass la7nina,0
hazem barhoumi,0
slim ya rye7i slim ya rye7i l3am taher wel wartani,0
nhb n3rf slouma li ykteb haka wela borhan ykteblo,0
rasmi el ca fel play of,0
lezem entreneur yetkalem frncais,0
i4ch nak,0
samba sow zakarya bergdich et hamdi kasraoui sont en instance de départ,0
wa9tech bech yji el gabes,1
non jamais,0
il mohem moch fi essoumoud,0
saybou errajel,0
hhhh hhhh hhhhhhhhhhhh,0
mahmoud dridi en live sur radio sabra 7ké kol chy,0
raje 7ou9ou9i,0
ech sar,1
slim riahi etsma alina ma3h,0
salem 3la harouch,0
chesmha l8oneya,0
kolha clubistes,0
lazem avant centre bahi lazem lezem urg urg baad match jarjis et marsa,0
slim t7eb tenja7 fi syesa a3mel kol chay bech tnaja7 ca wa traja3ha agwa jam3ima 5ater nja7ek marbout bnja7 leclub,1
raja3 djabou yehdik,0
hhhhhhhhhhhhhhhhhhhhhhhhhh hhhhhhhhhhhhhhhhhhhhhhhhhh,0
tor7 stade fek menzah wala radess,0
tasle7 linik,0
il9asba akther dalil ili il beji raiiiiiiiiiiiis hhhhhhhhhhhhhhhh,0
sama7ni brabi wild it3alim ilwataniya fi,0
victor winouuuuuu,1
ramzy yahya baddi yahyaoui nidal yahyaoui,0
chkoun jeey men live khanchour,0
rabi yihdik si slim bsaraha chay inate9 inti rais inti tohkom kilma menek timchi lomoure 5alli enase illi nijhet esna whazet al9abe inti ta3mil fimachrou3 makech tal3ab fitoro7 karta erajel fi3am jablek titre 5alih ykamel wba3ed hasbo bsaraha 3ibe illi sayir milmafroud rahi ljam3iya tawa thader lil 3am ejay intidabate wjawna bahi 3lech hada lkoul,1
hél mî haw sahbi ritaa,0
j ai,0
slm si slim bsara7a 3inna a7sen saf9a fi ettari5 law ken nfouzou biha 5ir men alf intideb fi ejjam3ia essiliti elli fil monta5ab clubist fi eddam ettaraji 3indha modda tejri 3lih ou letoil kif kif choftou fil coupe dafrique ech 3mal yal3eb wa7dou el bare7 hbatt 2min ou 3mal la3jab wa chokran,1
raj3ouna thawadi ou alexsis ya si slim,0
la3keychi officiel fel mfach5a,0
tlaa hlma,0
l lunettes maywariwech mli7 yal moncef,1
iiiiiii svp dr quelle est le résultat de cette rencontre,0
chnia esmha l sabgha belehy,0
herzlichen glückwunsch nach tunesien,0
hlelo arabi msikin entre parentaiz we ndra ach tay ysir 3lik ya lazle3,0
se fait 8 slouma,0
ilbehi akber min deux fois,0
jaded lkader,0
salemli 3ala info sport hhhhhhh,0
i alic raho saheb jed jed jed elwoli,0
saidi raiis omniti nchouf kasr riessa,0
rahi el club equie le quadruplet,0
hhhh babak,0
wa9teh ya si slim,0
hazez m3ah un photographe,0
raja3li souti tla3,0
hhhhh t7b te5ou pelantiiii,0
slm cv,0
salhoub aime ça,0
lazem lazem,0
lyom lhl9a lkhra,0
wa9teh tahbet il 8ouneyaa,0
il ya une chance que samba sow rejoinde ca mosaique fm,0
ia39obi me5rojech,1
hhhhhh hhhhhh lloooll kkkkj hahah looooill,0
il n a pas dit,0
chanya parole mta3ha,0
libi al jammmmahria atounisia,0
waktach tjina ljendouba,0
hazem khammassi,0
nhbe trohat,0
sana3 al3ab plz,0
m3a 9adech s v,1
seif ben salim fama far9 bin laji siyasi o mojrim kima bagdadi,0
winga resulta hhhh,1
hhh lewhayem chab aki zigh kifkifiten yak,1
wa9teh les abonnements,0
sborna barcha ya slim ama n7ibou ititrouet tarja3 bourjouliya,0
sakarna lmercato wa7na na9sin gardien w arrière gauche nchala nkoun 4alt,0
beat by gal3y yatla3ch rayen,0
je défi mbarek,0
jaimerai bien vous constacter,0
raja3 djabou w montasar,0
hhhhhhh fi cpn tunistan,0
hedi drissi,0
rani klubiste wetro7 enta welbeji mte3ek,0
slim na3erfou fech y5amem,1
publinet bab souika,0
hhahhahahaha 10 mléyen 7abitouha,0
ech kal,1
hhhhhh tnajjem tjibou y3addi 3amou fi tunis,0
hh aandi jem3tin nra f publication hedi kadee tkhalas yekhii,0
ach 9al,0
sayé ja lzaghwan w far7o bih ahali zaghwan ana jit dhif 3ind hom zada lol,0
si slim chof il messg previ,0
si slim edhawadi wa9tech,1
si silim si slim d lol,0
hata ana ktaret mouatamar,0
rakhouk litbandir,0
sayed marzouki n7ib nichri el 9sar eli fi soussa ama bras la7nina mat8alich 3lina w a3mlina soum svp,0
jassem guedri 3ana youhan 3ana d,0
imiss you rab art top1nambr,0
rabi yenek,0
inscrivez vous et recevez 100 dans votre back office,0
invit moi pleaze wled w bnet ejam3iya just invi,0
hamza seddik ahawwa,0
hammadi khalfallah,0
hamzaoui jsk,0
selemi w rye7i tla9ou w anti afhem,0
haykel ca bilel bilel,0
chniya lklma ch9al howa,1
houssem ben ghanem,0
raja3 awled jam3iya,0
saye fi club sa7a7,0
nchallah ya3tiw él,0
bsara7 bech netfarjo f elhiwar tounsi f denya o5ra w awled moufida,1
chenouwa ili rachitou ala el pinceau 3aychik,1
h5anchour win yoskon,1
lawled famech echkoun efahmni 7kayet el tounsia chbiha rej3et kima kanet mech sakerha slimm w radha el awla,1
raj3ena zouuuuuuu stp welentikabet nchalah jomhour lgalya kolou m3ak stp mr slim raj3ena zouhayr,0
we eli y tkalem bel ya ech ygoul,1
koli rami jridi jay wala la w ifa baki wala machi fama safka hloa wala la,0
salut slim ryehi,0
si slim el model eli 9al 3lih,0
wa9tech tahbet 3la spotify,1
tharbitha wala mathirbthach ya,0
reelement houma 9a3din yta3ou fi ferid 3abess,0
slim riyahi hhhh arja3 larchif w tfarj,0
sahel w3malnah tawa s3ib lazem na5dhou boutoula bidoun hazima wala ta3adel ntisarat ntisarat,0
chesmo el brnamej li y5dem bih,0
rana na7kou 3la a7dheth chaambi mouch 3la el 5edma ya aicha nefzi,0
kol wa7éd 7or fi nafssou et ya3raf massla7tou,0
wrina kifach tsaybi ch3rak,1
raw coupe d afrique ana slim ta7ki 3lih,0
hannouna bellahi,0
etfarej 3la riverdale fg,0
saidi erais chaje37om,0
si slim brabi chneya hkeytou ali mathlouthi,0
hassene dridi,0
la 3acha fe ca man 5anaha,0
seblho zatla twa yerkho ye bejy yehlkek ken 3amtlna kole chahr 100 tlf zatla rahom radn,0
sayf eljaziri marka zoz bonto elyom,0
hàythèm hàzgùi d,0
eli y7eb yesma3 leghneya es7i7a y7ot shiva bossoli,0
win lb7ar hedha,1
m3a chkoun fi reassia,0
tozgar il est où,0
abonné lawled lchaine hedhi mazelet la3mal 3la rabi,0
kouki benzarti yaacoubi ou b chiha,0
slim riahi hak chofat elhal hal allaha,0
hhhhhhhh ajax w réal madrid,0
hhh ech 9al,1
sbeh el khir si slim nheb nkolik ye si slim merci 3eli ta3mel fih m3e el jam3ia eme rak hat nes le 3leka m3ak awelhom mejdi lkhlifi wel makrouh et je dis bien el makrouh mourad koub3a svp jib wled jam3ia w sid ekhdem w nchallah sina 7aja okhra ye si slim tres importante ta5rijet koster ghalta lew ken jebtoulou attaquant raw ken khir men heke w metensech ye si slim raw koster 3mal le meilleur composition de defense je dis bien la defence de l equipe pas seulement de la ligne arriere ye si slim sadakni ellei jebtouh mouch fi 9imet koster allah ghaleb apparament athrou 3likom el media ye si slim l entraineur elli chad la premier place merite bech yabka w twafroulou kol chay w awelhom les attaquants ithe mesel mefetech el waket raj3ouh c mon point de vue,1
konnnno sportif,0
rejoindre cette page svp,0
w shkoun hetha zeda,0
nheb na3ref mnin d5ltly,0
slim rajel wechahed mibounnneennnn,1
hedhli w bratli w 7adad za3ma ikouno tetilaire ghodwa chnwa raykm y jma3a,0
saye t7arreret phalestine,0
sama7ni ken mala7idhtouch 7aja taswira loula mgara3 feha w taswira thenya cha3rou twil,1
sami frr mesh ken ykharjlna dvrt khouna slim khir me techji3,1
wa9tech yji 9alb il dib w win,1
invi moi plz,0
matlek 7ad mel 3ayla,0
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh 5otwet lerb3a bech tal9ou ken lereb3a hhh,1
harime essoltan 2 2,0
sallam nafssak,0
kol chay t9oulo indham isabi9 ti haw mcha bilbahi wil5ayib wintom ech 9adimtom ltounis kan il5arab wilkidhb 3la izwawla yizik milkidhb winife9,1
salam 3alikom frere slim ana fi toulouse tawa nheb na3ref famma mosqué fil parc walla la kan ma fammech twakel ala rabi merci,1
said message trés claire newi nkamel parcouri n confirmi scori,0
svp svp svp ms sami na9ssolna les pub f l émission eli ba3dou merci,0
hamouda sassi,0
ch9al brabi,0
la adri ma agol anta tarif lih kol wahid yatanasseb yahkom ma yakdich hajet izawali li ano mohc zawali wali hada chouf kifech nalgo hal in awno badona il bad wa illa,1
si slim bonjour,0
sallefna tarf flous ya si slim taw tetna7a macha8elna el kol hhhh,0
hassan shehataaaaa,0
chsmha l fella5r,0
ija llelpage hethi w irkech samedi soir sur fb,1
hhhh ayoub homrani,0
ksar helal dakhlet al khat maa djabou hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,0
raja3 louhichii w nadhef lidaraa,0
sattar mouch bel3eni hhhhh,0
tapis kima te3na,0
ijja ll page hethi tet3aref 3la baaarcha s7ab jdod,0
het mta3 tarachi,0
raja3 montasar wo93od,0
hommage léla yes2lou wa9teh yekhi bel allemand l affiche,0
hata hia çanet 7,0
menaoui 3aabed etheekaa o ben othmanee yokhrej,0
rayes nestana fik bech tetkalem fih el mawdhou3 hetha eli sar fil 9oba mech nrml,1
win thekra,1
hhhhh zanater,0
lol eli m3ah tchabah el eilish,0
slim erye7i men taliah,0
zit 7akem wala zit zitouna,0
haythem mosbah,0
li mwafa9ni ya3ml jaime,0
kol meyetelhew bina,0
w 3andi wlad sa7bi yelzmou 3amalia mta3 zar3 9alb tetkalef 120 malyoun w teta3mal kèn fi frança za3ma si slim ynajem y3awnou svp admin neb l msg yousel,0
hhhhhhhh bsayyes w slim jawwwwwwwww zanatir tlammou,0
islem weld slim riahi yathba7 wenta la,0
imed riahi ou abdelkrim el 3abdi 9alou lel les arbitres eli tawa 3ala9et les arbitres bel club wel matchouet bech yraka7hom salah thabti,1
la3ba filgwayil aw layali hhh,0
wa9teh bech y ji fel talbza wana talbza,1
anahi b7ar fi djerba hatha,0
si slim hez m3aak el younsi et bassem el mehri,0
iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii djabooooooooooooooooooooooooooooo,0
saadi officiel hay l3zouza ta3 wednk l habet tgabed 3lik,0
slim give me your n tel,0
sawto ines ilkole li riahi,0
tfarjo 3la tassjil el msareb kifah ykalm f mariem debedh gatlo ma3malt zaborom chay hhh,1
rajel keni min galbek,0
hhhhhhhhhhhh ha ma rzougui haa,0
melkher saber khlifa yerj3 w yo93ed tijani belaid w tozgar w njibo ariere droit w nraj3o farouk lel cage w njibo 2 axialet w attaqnat ijib latrah w nadhf el hay2a te3ik hotlna nes theb jam3ya raj3lna montassar mekech chtemchy enty,1
invit wenkalmek tawa,0
l page mte3ou howa 7or chneya ye7ki,0
izikal sa3at ymarki hat nchofo cv mta3o apar partie ilyoim kano mla3bie ntmana sloma yjibo,0
hhhhhhhhhhh 7arbousha,0
li anni9aach,0
salem sayed era2is ana 3adite fi dawrete iro9be2 imta3 2011 3adite kol chay isahabi 3aytolhom lil tadrib wana la iltawa michni 3aref a3lech ta3mel imziya chofli ichniya lahkaya rahou mosta9bli bech idhya3,1
raje3 montaser,0
inviter moi svp,0
hhhhhhhh ezebii coupe 2 monde,0
fema 7eja t3rfha w zid inthakrek beha inou badnek becv tet7aseb 3lih w inou badenik mouch bech eydoum,1
slim ya riéhi leltoile w taragi,0
rajae etenu lekdim wetdhakerni si slim,0
houda hajri,0
h h h h h h h h,0
tv tunis 1 wa akhawatha tv tunis 7 5 8 12 tv illisa tv,0
lwh hbtet stt,0
wa9téch bich tjii ljendouba,0
hhhh bde ywadda3,0
inve moi hainan gafsia,0
hel i nt,0
thamech krihba billehi w chwaya mazut,1
haykel somai,0
rakhasilna fi soum il birra ou koudya ou fi soum llikhab ou taikkaid ili cha3ib tounsi ou libi ou lajazayri mak baz,0
je savais mm pas quand tunisie on apl ça zomita,0
raj3 sanchezzz,0
sei slim bjeh rabi 3awnei rani bech n3ares ftfi 54 788 860,1
slim y a riahi slim y a riahi lel7kouma wa7adha,0
isg tunis,0
waktech yetbe3ou,1
hhhhhh loooool,0
si slim on veux l attaquant de tchelsi de ghana,0
hamza hammami,0
a3mlouli abonner tarj3lkom be wa9et,0
slm belhi en7b na7ki mawa7d malnas elmchoura kan etnajm et3awni madam 5awla,0
ija prive fadwa wela invid bb,0
ou la8ar makech jaybou,1
hichem soltani,0
relly nigga,0
ijo il oeud ilile manouba,0
l3yalate tshe machi nta3 mama obaba bnate akhir zamane,0
silfi fil 3omra hhhhhhhhh,0
l3az lmra,0
oussema weld lmaghraoui,0
pub par pub svp www facebook com chevroletcamaroavendre ref tn_tnmn merci,0
jaded llya3koubi w lahwel wjibeelna sane3 al3ab,0
wa9tech tahbet l gafsa si l marzouki,1
w ken yzidou yetna7aw chneya tkiun el réaction sincèrement,0
wa9tech el enti5abet winou edostour b 9adech el l7am,1
korbi nour,0
salam el maa yejri men ta7t sa9iina w nass tkaber fe nfouss,0
jabo fi dar ilmadb hasab rad nasional limla3bi hor lakin maynajm ysahah fi tarajit illa ba3d 48 heur oiktha nkono ahna masalmnahoch hako oi bittalit yobtal ilcontra hathi nokta illi yal3ab 3laha tarajit hathaka 3lach jab limla3bi ltunis bilhi hatha masage natmana slim oi illa 3imad yakraoih itha ya 3rfo ilcompte fisa3 ysobolo floso bach nsacãàx,0
hoss slm mat,0
hammem nabouti,0
lmohem tawfir mwaten choghel,0
invit wenkalmek tawa par tél,0
se3a bou4anmi behi walah nakhsrouh ya slim,0
lazém tasma3 lemla3bia 9bal,0
ichkon mat,0
hihihi merde vous parlez de 9 04 2012 ou de 09 04 1938,0
slim ya rye7i slim yre7i hhhhhhhhhhhhhhhhhh,0
sallem 3ala ben ali,0
ye5i 3lh ma3ach t3addouh choufli hall sur tv,0
li mwalfa tadokhliha,0
proposition de khadija jenifen,0
from morocco,0
jaded lbel3ed o jib wa7ed fil l axe bahi,0
wa9tech match lefri9i,1
jamais 2 sans,0
sei slim bjeh rabi 3awnei rani dhem 3la 3res karim aweli htfi 54 788 860,0
sahbou mil kenou fi ferhed hached,0
hedha ra9mi 24545466 7ajti bik akid riahi,0
khnicher yesmaa fehaa jit ml live te3ou tww,0
chnia 9al,0
ramos lemkach5a téstadhif raw fin t7ébou ya7dher el jomhour,0
chnya lkilmaa,0
ilimou chwaya fdhay7 ou yarj3o,0
imed dhahri abdessatar dhahri hhhhhhhh nchem fi ri7et enti5abet 2019,0
hhhhh tem rad,0
rabi yehdi makhala9 me kif howa 7ab radhi rabi wi tob leleh 3awan ezwawla fi beleda raho 7aj fi dar orabi galik er7am men fel ardh yar7amk men fesama,1
madrsa 3askaria,0
rajja3 rajja3 montassar rajja3 rajja3 montassar lou7ichi 3lih sallami 5arraj 2defance mouhimin w jeb diarra,0
jadet 3likom galou mosta9el,0
hàmza mànaim3a cha9an lfater hhhh,0
salim nahib ma3ak fi hizbik,0
hosendine cherif ah ken ta5taflou,0
ili y7eb 3al profil mta3 lmo5rej mta3 lfilm yal9a lien 3al mur mta3i,0
hhhhhhh bara erkebe heni jeyi,0
hani 9ayet,0
louled jaime fil page bilehi,0
hhhha chnaya,0
jedo lazem eyjiii,0
fakartni f teo glam,0
salem ya maalem choufelna kayes yaakoubi nhadrou bih jamia shiha,0
stp la teinte lidayratha,0
tsallafni 2 millions nrajja7omlek 9bal ras eshhar,0
hhhhhhh haw 9aloou lifri9i 3a9liya hhhhhh a møháméd,0
reja3 dejabou,0
rafik rekik i3lem el 3ar,0
hây thëm àbïdal trah thebbet hh,0
mech l yched 7abes y7ajem cha3ro,1
si silim bel7a9 bech tjibelna maher 7aded,1
kolna fi maw3id,0
raj3ilna djaaabbouuuu,0
saif ben farhat,0
rak wild 3ami,0
question pour m slim riahi etounssiya bch twali 9anet e ca wala bch teb9a kima hiya,0
hot wlad jam3iya ili bkou dam 3al club,0
t akther m karti ynakm,0
slim nasri 9oul kelma l bouk slim,0
hhhhhh bch nbdou zaykkk bel bac,0
rakzouna surto 3ala mouhejem rol ikoun a9wa safe9a fel lataque da5let el bouteltna,0
jadiid lil hadedi,0
raja frequence w sab alik,0
slim ye riahi litaraji lil etoile,0
salem brabbi samahni just 5 min a9ra chnia n7eb nwassalk ena w nes li t7eb jam3ia bel7a9,0
slouma fel emirates staduim,0
slim riahi n7ib ninkharit fl 7izib comment faire fam fi sfax,0
salam bellahi kol mra ytl3oulna btl3aelbre7 aw slim eryahi bch i9dem isti9ltou men ca walila n9ra,0
rahom gelou leklem edeka kater ygirou 3lik kayfin la yekesrouk,0
ranka w achram mah,0
chnia 9al belehi,0
win lblasa,1
hhhhhhhhhhhhhhhhhhhhhhh mekech 7aseb l egypt enta zeda,1
saroura chta3mal hhhhh,0
thamch 10 mlayenn slaf,0
mich tit3ada dinya o5ra,0
issam ab w mawsilni 7ata message min 3andik zid thabit rou7ik,0
